[07/11/2022 11:21:50] [INFO] Test started.
[07/11/2022 11:21:51] [INFO] dt: 4.735000000000156E-4
[07/11/2022 11:21:51] [INFO] dt: 4.7699999999983866E-4
[07/11/2022 11:21:51] [INFO] dt: 4.563000000001871E-4
[07/11/2022 11:21:51] [INFO] dt: 5.036999999998848E-4
[07/11/2022 11:21:51] [INFO] dt: 5.268000000000495E-4
[07/11/2022 11:21:51] [INFO] dt: 5.839000000000816E-4
[07/11/2022 11:21:51] [INFO] dt: 5.271000000000026E-4
[07/11/2022 11:21:51] [INFO] dt: 5.337999999999177E-4
[07/11/2022 11:21:51] [INFO] dt: 4.869999999999042E-4
[07/11/2022 11:21:51] [INFO] dt: 5.081000000000113E-4
[07/11/2022 11:21:51] [INFO] dt: 4.692000000001695E-4
[07/11/2022 11:21:51] [INFO] dt: 4.904999999999493E-4
[07/11/2022 11:21:51] [INFO] dt: 4.652999999998908E-4
[07/11/2022 11:21:51] [INFO] dt: 4.96800000000075E-4
[07/11/2022 11:21:51] [INFO] dt: 4.602000000000217E-4
[07/11/2022 11:21:51] [INFO] dt: 4.942999999999476E-4
[07/11/2022 11:21:51] [INFO] dt: 6.441999999999837E-4
[07/11/2022 11:21:51] [INFO] dt: 8.182999999999385E-4
[07/11/2022 11:21:51] [INFO] dt: 8.590000000001652E-4
[07/11/2022 11:21:51] [INFO] dt: 0.001044299999999998
[07/11/2022 11:21:51] [INFO] dt: 8.529999999999927E-4
[07/11/2022 11:21:51] [INFO] dt: 8.647999999999989E-4
[07/11/2022 11:21:51] [INFO] dt: 0.0010048999999998642
[07/11/2022 11:21:51] [INFO] dt: 8.533000000001678E-4
[07/11/2022 11:21:51] [INFO] dt: 7.764999999999578E-4
[07/11/2022 11:21:51] [INFO] dt: 7.006999999998875E-4
[07/11/2022 11:21:51] [INFO] dt: 6.935000000001246E-4
[07/11/2022 11:21:51] [INFO] dt: 6.669999999999732E-4
[07/11/2022 11:21:51] [INFO] dt: 7.759999999998879E-4
[07/11/2022 11:21:51] [INFO] dt: 7.525000000001558E-4
[07/11/2022 11:21:51] [INFO] dt: 7.00299999999876E-4
[07/11/2022 11:21:51] [INFO] dt: 6.360000000000809E-4
[07/11/2022 11:21:51] [INFO] dt: 5.276999999999088E-4
[07/11/2022 11:21:51] [INFO] dt: 4.948000000000174E-4
[07/11/2022 11:21:51] [INFO] dt: 4.963000000000051E-4
[07/11/2022 11:21:51] [INFO] dt: 5.360999999999283E-4
[07/11/2022 11:21:51] [INFO] dt: 5.105000000000803E-4
[07/11/2022 11:21:51] [INFO] dt: 6.600999999999413E-4
[07/11/2022 11:21:51] [INFO] dt: 5.087000000001396E-4
[07/11/2022 11:21:51] [INFO] dt: 7.257000000000513E-4
[07/11/2022 11:21:51] [INFO] dt: 7.278999999997815E-4
[07/11/2022 11:21:51] [INFO] dt: 7.794000000000967E-4
[07/11/2022 11:21:51] [INFO] dt: 6.968000000000529E-4
[07/11/2022 11:21:51] [INFO] dt: 9.425999999999046E-4
[07/11/2022 11:21:51] [INFO] dt: 0.0012655999999999779
[07/11/2022 11:21:51] [INFO] dt: 0.0017469000000001067
[07/11/2022 11:21:51] [INFO] dt: 0.0015724999999999767
[07/11/2022 11:21:51] [INFO] dt: 0.001354999999999995
[07/11/2022 11:21:51] [INFO] dt: 0.0010920999999999292
[07/11/2022 11:21:51] [INFO] dt: 8.723000000001591E-4
[07/11/2022 11:21:51] [INFO] dt: 8.331999999999784E-4
[07/11/2022 11:21:51] [INFO] dt: 5.591000000000346E-4
[07/11/2022 11:21:51] [INFO] dt: 5.936999999998083E-4
[07/11/2022 11:21:51] [INFO] dt: 6.004000000001675E-4
[07/11/2022 11:21:51] [INFO] dt: 5.305999999998257E-4
[07/11/2022 11:21:51] [INFO] dt: 5.403000000001601E-4
[07/11/2022 11:21:51] [INFO] dt: 6.793999999998857E-4
[07/11/2022 11:21:51] [INFO] dt: 5.831000000000586E-4
[07/11/2022 11:21:51] [INFO] dt: 5.96800000000064E-4
[07/11/2022 11:21:51] [INFO] dt: 5.598999999998355E-4
[07/11/2022 11:21:51] [INFO] dt: 0.0032163000000000608
